858192,2058
859401,2058
859808,2058
861294,1571
862990,1571
863470,2058
863842,1571
864313,1571
864419,14102
864588,1571
866072,2058
867210,653
867494,1571
867769,2058
870977,651
871263,2058
871917,653
872844,11065
873900,2058
874315,1571
874890,654
875372,1571
875686,2047
875912,11065
875945,1571
876618,2058
879417,2058
879876,2058
880106,653
881572,1571
882448,11065
883008,2058
885948,1571
886088,11065
886963,1571
891674,653
892238,1571
892559,654
893573,1571
894538,14102
894620,1571
895323,3361
895529,1571
895819,2058
896641,2058
897884,1571
898772,1571
899684,1571
899953,11065
901135,1571
901897,654
902702,2080
902702,316599
904484,651
905260,1571
905786,11065
908343,15903
908430,11065
908743,3361
910898,11065
911718,1571
912182,2058
913090,653
915342,2058
915370,654
915641,1571
918268,2058
919466,11065
922020,2047
922055,653
924250,653
926954,2058
927441,1571
930855,651
931998,1571
932634,2058
934241,1571
934678,653
935736,651
936204,2080
936360,1571
937195,1571
937730,1571
938274,654
939226,2058
940760,2058
942517,1571
942731,1571
945355,23436
945583,1571
945979,2058
947535,651
948294,654
949315,654
950801,1571
954718,653
955046,653
955046,2079
957325,15903
959109,653
960284,653
960644,654
960830,14102
961029,1571
961096,1571
962554,1571
962721,9088
963016,1571
963309,11065
964107,1571
965085,1571
968146,1571
968266,2047
968293,2058
969498,2058
969949,653
971033,1571
972179,1571
972515,2047
972553,2058
973043,1571
973642,132282
975787,1571
975921,1571
976098,651
978684,1571
979652,654
980226,653
981253,1571
981447,2058
981609,11065
983119,11065
984334,2058
984677,11065
985263,2058
985658,11065
985917,1571
989854,1571
990155,1571
990554,11065
991786,654
992109,1571
993611,1571
994541,651
994541,9088
1002907,2058
1004107,1571
1004359,11065
1006030,1571
1008533,1571
1009481,1571
1010250,2058
1010658,1571
1011791,1571
1012652,1571
1012694,2058
1012735,2079
1014486,654
1015220,654
1015641,2058
1016219,2058
1017088,2058
1017880,1571
1018605,1571
1019142,2058
1021372,651
1021410,1571
1026486,2080
1026548,654
1027034,11065
1027657,1571
1028547,1571
1028559,11065
1028673,651
1029269,651
1029635,1571
1030595,654
1031477,2058
1034539,654
1034899,2058
1036867,11065
1040288,1571
1041661,1571
1042372,2058
1042925,1571
1045229,2058
1046468,2047
1046716,1571
1048019,1571
1049470,1571
1050806,651
1053315,2058
1054458,1571
1054651,2079
1054861,11065
1056032,11065
1056270,2058
1056614,1571
1057716,11065
1058287,1571
1059206,11065
1060537,653
1064503,11065
1067740,11065
1068196,2058
1068640,22271
1070174,11065
1071546,11065
1072043,11065
1072163,1571
1072401,654
1073160,2058
1075618,1571
1077703,2058
1077749,11065
1078453,653
1079021,2058
1080096,11065
1080398,2058
1080471,653
1083181,2047
1084068,1571
1085607,651
1085690,654
1088000,2058
1088186,11065
1091909,1571
1092268,1571
1092433,2058
1093241,2047
1093665,1571
1093761,1571
1093932,1571
1093932,3361
1093932,15903
1093932,132282
1139580,2058
1140658,1571
1141347,653
1142687,651
1143562,654
1145319,1571
1145702,2058
1147546,1571
1148681,1571
1148928,2058
1149800,2058
1150674,1571
1151419,2058
1151755,2058
1152348,2058
1152706,1571
1153364,11065
1153489,651
1153995,2058
1154254,11065
1156035,653
1156127,653
1156541,2058
1158298,1571
1158613,2058
1158745,1571
1159794,11065
1160548,2058
1160622,2058
1161079,2058
1161668,2058
1162670,2058
1162786,1571
1163002,14102
1163145,1571
1165327,1571
1165581,653
1165603,1571
1167761,11065
1169108,11065
1170166,653
1170386,2058
1171671,2058
1171879,9088
1172035,1571
1173143,653
1174041,651
1174621,653
1175104,1571
1175375,654
1175375,1571
1175539,2058
1176473,1571
1176530,653
1176747,651
1177717,3361
1178265,11065
1179622,2058
1181639,1571
1181855,1571
1182601,1571
1183170,2058
1183557,2058
1185425,653
1185698,1571
1186184,1571
1186552,11065
1188174,2058
1188300,653
1188370,1571
1189130,1571
1190328,651
1190437,1571
1190759,11065
1191299,2058
1191491,2058
1191563,1571
1191779,1571
1194458,2058
1195301,653
1196116,1571
1196568,1571
1197483,1571
1197634,653
1197974,2058
1198762,654
1199883,653
1200456,1571
1202912,2058
1203449,653
1203449,654
1208320,11065
1209369,654
1211417,2058
1211669,1571
1212417,2058
1213373,11065
1218815,654
1219090,1571
1220263,1571
1220985,1571
1221722,2047
1221777,651
1222488,2058
1222799,653
1223288,2058
1227708,11065
1228470,2058
1229123,2058
1229281,1571
1230523,2058
1231502,2058
1232629,2058
1233263,2058
1234035,653
1234121,2058
1234133,11065
1234588,2058
1235080,11065
1235081,653
1235540,651
1236475,11065
1237549,11065
1239508,654
1239570,2058
1240146,2058
1240485,1571
1240734,1571
1241130,2058
1241273,1571
1241407,654
1241408,11065
1241410,11065
1241856,2058
1241988,2058
1242244,1571
1242372,14102
1244414,11065
1245494,3361
1245639,2058
1245936,1571
1246233,1571
1246638,654
1247882,2058
1247979,1571
1248228,2058
1249742,1571
1250378,653
1251339,2058
1251773,2058
1254067,1571
1254203,654
1254658,2058
1256168,2058
1256783,2058
1256919,1571
1257491,1571
1259695,2058
1259884,2058
1259934,654
1260217,654
1260217,15903
1260401,14102
1261266,2058
1261537,2058
1262879,2058
1264474,2058
1267072,1571
1267401,2058
1267699,1571
1269515,1571
1269755,1571
1270033,653
1270505,653
1270505,22271
1271057,2058
1272868,1571
1277804,1571
1277809,2058
1279212,651
1279212,124262
1279286,2058
1279328,2058
1279374,11065
1280356,1571
1282018,2058
1282211,2058
1282341,11065
1283357,1571
1283722,2058
1286783,653
1292140,2058
1292871,1571
1293118,2058
1293723,654
1294671,2058
1295198,11065
1295245,653
1295525,2058
1296362,11065
1297361,11065
1298193,1571
1298283,2058
1298814,2058
1299104,2047
1299369,2047
1299562,2058
1300695,2058
1301706,654
1301742,1571
1302216,653
1302505,651
1303168,654
1303342,1571
1304935,651
1305183,653
1305227,653
1307773,2058
1307945,2058
1308327,1571
1308504,1571
1309489,653
1309489,654
1310388,1571
1312408,1571
1313012,1571
1313692,2058
1314213,2058
1314505,2058
1314984,653
1315300,2047
1315300,2058
1316268,2058
1318379,654
1318587,2058
1318745,2058
1319102,2058
1319573,2058
1321062,14102
1322082,9088
1322576,132282
1322829,3361
1322829,15903
1323259,2058
1323502,2058
1323723,2047
1325430,11065
1325473,2058
1327249,1571
1327663,2058
1327785,1571
1328336,653
1328444,2058
1328535,1571
1329416,654
1329518,2058
1330532,1571
1332005,2058
1332066,1571
1332360,653
1332477,654
1333006,651
1333348,1571
1335101,11065
1335220,2058
1335797,1571
1335898,2058
1336580,2058
1336834,1571
1337236,2058
1337376,2058
1337392,2058
1337585,14102
1337644,2058
1337862,11065
1338724,2058
1340762,651
1341442,2058
1341577,651
1341770,1571
1342513,2058
1345888,1571
1346543,1571
1346576,2058
1346980,653
1347676,1571
1349036,1571
1349967,1571
1351136,11065
1351282,2058
1351336,1571
1353003,654
1356020,1571
1356487,1571
1356609,1571
1356974,1571
1357439,13054
1358282,2058
1358513,2058
1358548,15903
1362917,1571
1363719,2047
1364376,1571
1365254,1571
1366858,2058
1367031,2058
1367069,11065
1367723,11065
1368643,2058
1369889,11065
1370059,1571
1371021,1571
1371370,9088
1371400,2058
1372652,11065
1373059,2058
1373097,2058
1373490,1571
1374276,11065
1375258,2058
1377657,1571
1377882,2058
1378280,2047
1378442,1571
1378454,2058
1378674,2058
1378981,1571
1379238,11065
1379552,1571
1379639,2058
1380019,2047
1381889,2058
1382726,11065
1383014,653
1383258,11065
1384483,1571
1384490,11065
1385539,2058
1385705,11065
1386934,654
1387308,1571
1389435,653
1389902,2047
1389996,2047
1390837,2058
1390998,653
1391224,654
1392382,2058
1392756,11065
1393479,651
1393479,9088
1394234,1571
1395380,1571
1396037,651
1396048,653
1396191,651
1398124,2058
1398539,11065
1398561,653
1400461,2047
1400752,2047
1400953,11065
1403060,1571
1403301,651
1404425,11065
1408635,2058
1409093,653
1409126,651
1409872,2058
1410732,22271
1412039,1571
1412664,1571
1414590,2058
1415273,2058
1417384,2058
1418108,14102
1418829,2058
1419648,653
1420191,2058
1420923,11065
1422242,11065
1422947,1571
1424979,1571
1425051,2058
1425308,11065
1425712,1571
1427289,1571
1429292,651
1429376,651
1429743,14102
1431612,14102
1433547,1571
1434022,2047
1435198,2058
1436053,2058
1437074,1571
1438986,651
1439193,2058
1439541,2058
1440369,1571
1442037,11065
1442754,651
1443177,11065
1443804,11065
1443840,11065
1444040,2058
1444204,1571
1445570,2058
1445952,1571
1446378,1571
1446433,1571
1446458,653
1447061,2058
1447644,654
1448801,2058
1449351,654
1451011,1571
1451876,2058
1452543,2079
1452543,2080
1454577,11065
1454814,2058
1457980,2058
1458935,15903
1459581,11065
1459698,2047
1459862,1571
1460392,1571
1460392,2058
1461426,1571
1463120,2058
1463320,654
1464392,11065
1465265,2058
1467551,1571
1469549,651
1470025,653
1470634,2058
1470821,11065
1471173,653
1471301,1571
1471940,651
1472881,1571
1473125,654
1473151,11065
1473309,2058
1475042,11065
1475080,1571
1475262,654
1476083,2058
1476780,651
1478100,654
1480060,1571
1480151,2058
1482179,11065
1484468,1571
1485360,1571
1485489,654
1485663,11065
1485668,1571
1485995,11065
1486877,11065
1487656,1571
1488237,9088
1488801,1571
1488801,2058
1489004,1571
1491012,654
1491991,1571
1493071,2058
1494634,654
1503462,2058
1503734,286203
1503908,2047
1504538,653
1504968,2058
1505959,2047
1508166,2058
1508975,2047
1509176,9088
1509985,11065
1510315,15903
1512701,2058
1513468,2047
1513548,2058
1513706,653
1514099,2058
1516499,11065
1518168,653
1520959,2058
1521270,653
1521661,2058
1521946,2058
1522222,654
1523231,1571
1523273,11065
1523439,2058
1523440,653
1523440,2058
1527982,651
1528547,2058
1528589,654
1529385,1571
1531049,11065
1532661,14102
1532813,2047
1535322,2058
1538075,1571
1538645,1571
1538854,2058
1540261,2058
1540928,2058
1541899,2058
1543757,2058
1543867,654
1544962,2058
1545344,1571
1545796,11065
1546179,11065
1547706,1571
1548812,1571
1548974,2058
1549315,2058
1550337,2058
1550858,11065
1550885,1571
1551146,2047
1551638,2058
1553102,2080
1553150,2058
1557528,1571
1557778,2058
1557896,1571
1563274,2058
1564893,1571
1565113,653
1565579,653
1569769,11065
1572172,2058
1572857,653
1573292,653
1573880,2047
1574037,1571
1574334,654
1575125,1571
1575615,653
1576797,653
1576830,2058
1576883,1571
1578122,653
1579337,1571
1579840,653
1580889,651
1580912,1571
1582672,2058
1583365,1571
1583963,2058
1584188,2058
1584739,1571
1584935,1571
1585428,11065
1587959,2047
1588174,1571
1588601,2058
1589575,2058
1591154,2058
1591628,654
1591642,2058
1592808,2047
1593752,654
1594346,2058
1594534,653
1595618,2058
1596169,1571
1596276,11065
1596855,654
1597441,651
1598130,2058
1599337,2058
1599353,2058
1599957,1571
1601534,2058
1602049,2058
1602493,2058
1607092,651
1607923,1571
1609036,1571
1609991,2058
1610165,2058
1610626,11065
1611524,1571
1612649,11065
1613839,1571
1614382,2047
1614403,2058
1615273,1571
1615633,654
1617794,1571
1619315,11065
1619540,1571
1620812,11065
1620942,1571
1621611,132282
1622305,1571
1624156,2058
1625082,11065
1625777,2047
1626743,2058
1628444,651
1629389,2058
1630306,2058
1631189,1571
1631268,1571
1631883,653
1632535,1571
1634060,2058
1635761,1571
1637381,11065
1638712,653
1638803,11065
1638988,2058
1639604,1571
1639800,11065
1640150,1571
1640539,11065
1641113,2058
1643969,654
1644514,653
1645242,1571
1646228,2058
1647863,651
1647923,651
1648933,1571
1651072,2058
1651384,1571
1652228,1571
1654334,1571
1655933,11065
1656274,1571
1656996,2058
1657432,3361
1657684,2047
1657705,23436
1659000,2058
1663165,1571
1663299,653
1665204,14102
1665290,2047
1665847,1571
1665944,1571
1667170,651
1667978,11065
1668793,2058
1669381,1571
1669870,1571
1670257,9088
1670670,11065
1674540,1571
1674685,654
1675021,1571
1678370,2058
1678543,1571
1678834,2058
1679847,2058
1679908,2058
1680429,2058
1680625,1571
1681384,11065
1682169,653
1682533,2058
1684625,653
1684992,2058
1686285,11065
1687564,1571
1688142,2058
1688734,1571
1689028,651
1690857,11065
1691892,2058
1694121,1571
1694959,2058
1696379,22271
1698880,1571
1701239,2058
1702577,11065
1703076,1571
1706037,653
1706037,2047
1706583,1571
1706777,654
1707056,651
1707654,9088
1708014,2058
1711836,653
1711989,1571
1714476,2047
1715407,653
1715600,1571
1715630,654
1715749,1571
1717372,2058
1719226,1571
1720386,653
1721557,1571
1721774,2047
1722772,651
1722938,15903
1723782,2058
1725122,2058
1725515,1571
1726197,1571
1726337,651
1727234,2058
1727497,653
1727728,2058
1728598,1571
1729799,2058
1731030,1571
1731171,2058
1732199,654
1732754,1571
1732870,2058
1732930,1571
1735348,651
1736800,1571
1736841,653
1736841,23436
1737951,2058
1740025,2058
1740834,11065
1741068,2058
1741711,2058
1741727,2058
1742028,653
1742212,651
1742845,11065
1743560,9088
1745254,1571
1746734,1571
1749085,2058
1750460,1571
1750522,654
1750653,653
1751066,653
1752880,1571
1754331,1571
1754896,2047
1755256,2058
1755895,2058
1756394,653
1757295,14511
1758863,654
1759271,1571
1759397,1571
1760170,1571
1760503,651
1761982,1571
1762124,2047
1763979,2058
1765975,1571
1767595,1571
1767808,651
1768317,2058
1768382,2079
1768515,1571
1772623,2058
1773772,11065
1776443,2058
1776756,2058
1778815,2058
1781537,2058
1782805,2058
1783349,2058
1786465,1571
1786944,2058
1787106,11065
1788226,15903
1788936,2067
1791546,654
1793315,1571
1793639,11065
1794049,651
1797551,651
1797569,2058
1800075,1571
1800295,2058
1801430,653
1801978,1571
1802226,11065
1802353,2058
1802530,1571
1802772,2058
1803403,1571
1807888,14102
1808391,2058
1808933,9088
1808948,2058
1810245,1571
1810349,2058
1811540,3361
1811540,22271
1814680,2058
1815494,1571
1816126,2047
1817162,1571
1817175,654
1819030,1571
1819394,1571
1820145,653
1821202,654
1821210,654
1821761,654
1822170,653
1823673,1571
1824678,1571
1825315,654
1825395,653
1826266,11065
1827069,653
1828472,2058
1829866,11065
1830630,2058
1831370,1571
1832170,653
1833263,653
1833765,2047
1834736,1571
1835314,9088
1841480,654
1841998,2047
1842412,2047
1843804,2047
1848300,1571
1848905,2058
1852372,653
1852878,651
1853697,654
1855862,1571
1855943,2058
1856659,653
1856789,2058
1856988,2058
1858245,2058
1858454,654
1860244,651
1860394,11065
1860796,1571
1861360,1571
1862625,2047
1863842,2058
1863874,2058
1864496,11065
1866652,2058
1870440,11065
1871174,2058
1871327,2058
1871930,1571
1874834,1571
1878882,2047
1879150,1571
1880136,2055
1880272,653
1880389,13386
1880425,2047
1882321,11065
1884890,2058
1885403,653
1886068,22271
1886621,1571
1886940,654
1887326,3361
1889838,651
1890603,1571
1893371,653
1894020,654
1894221,1571
1894318,2058
1895571,2058
1895648,653
1896166,653
1896968,654
1898834,1571
1903336,1571
1904945,2058
1906357,654
1906357,1571
1906571,654
1908617,2058
1908862,654
1909287,1571
1909686,2058
1909934,1571
1910129,1571
1912063,2058
1913025,1571
1913225,651
1913386,2080
1913695,2058
1914380,11065
1914567,2058
1917467,1571
1917477,2058
1917620,1571
1921272,11065
1921284,654
1921285,2058
1922328,1571
1923002,2058
1924577,2047
1925300,654
1926135,2058
1926532,2058
1926922,14102
1927376,1571
1927478,11065
1928838,2058
1928958,2058
1929092,9088
1929438,2058
1930360,654
1932108,1571
1933108,2058
1935111,2058
1936720,11065
1938458,1571
1941059,2058
1941936,2058
1942083,2058
1942412,11065
1942650,2058
1944550,651
1945723,651
1945894,11065
1946173,1571
1946344,2079
1946756,2058
1947096,2058
1948022,11065
1949385,2058
1949615,651
1950193,15903
1950432,651
1950549,11065
1951054,654
1951761,653
1952619,11065
1952825,1571
1952831,11065
1953084,2058
1954099,1571
1957253,2058
1957460,2058
1957931,653
1959405,1571
1960228,1571
1960661,14102
1960864,2058
1963787,1571
1964053,2058
1964880,11065
1966234,132282
1966299,2058
1966783,1571
1967930,2058
1970429,1571
1970904,654
1973741,11065
1974635,1571
1976694,651
1976893,11065
1977141,1571
1977571,11065
1978086,1571
1978142,1571
1978660,1571
1979494,11065
1981254,1571
1981608,2058
1982465,2058
1982566,2058
1983047,1571
1983733,11065
1985294,2058
1986278,2058
1987024,2058
1989244,654
1989559,653
1991102,11065
1994763,2058
1997134,653
1997134,23436
2002924,1571
2004975,1571
2005063,1571
2005132,11065
2005485,11065
2006188,2058
2007797,1571
2008554,653
2009585,653
2009873,1571
2010797,11065
2011003,2058
2011532,654
2014521,653
2014660,653
2014960,3361
2014960,15903
2015409,654
2017901,11065
2021024,2058
2021138,1571
2021524,2058
2021698,1571
2022106,2058
2022257,1571
2023582,2058
2024812,11065
2025057,2058
2025349,2058
2027809,2058
2028545,653
2030917,11065
2032808,2058
2033004,653
2033589,11065
2033648,2058
2034639,2058
2035717,653
2036193,11065
2036555,1571
2036655,1571
2036676,11065
2036721,11065
2037555,1571
2038979,14102
2039863,653
2040778,1571
2040987,14102
2042627,2058
2043212,2058
2043680,654
2045215,1571
2046643,1571
2046705,2047
2047026,1571
2049203,1571
2050568,2058
2051100,654
2053102,1571
2053648,14102
2053966,11065
2053977,2047
2057710,654
2060028,2058
2060428,2047
2060779,2058
2060996,651
2061640,2058
2061724,651
2062789,653
2063565,1571
2063794,1571
2065515,651
2066006,2058
2066448,2058
2069149,651
2071744,654
2072218,1571
2073027,1571
2073262,1571
2073827,653
2074124,2047
2074370,1571
2075931,2058
2077947,1571
2078247,653
2078574,14102
2082045,2058
2083147,2058
2084462,654
2087641,11065
2087814,11065
2088474,2058
2089082,651
2092719,654
2094617,653
2096250,14102
2096344,2058
2098035,2058
2098521,1571
2098680,1571
2100447,653
2100713,1571
2100976,1571
2101769,654
2101788,2058
2103049,1571
2104785,23436
2105837,11065
2106450,1571
2106454,651
2106500,654
2107270,2058
2111739,2058
2112294,653
2113888,2058
2114115,1571
2115446,653
2116403,1571
2116630,2058
2117857,2058
2118243,11065
2119349,1571
2119668,653
2120186,2058
2121000,2058
2125473,2047
2125787,2047
2127091,2047
2128643,11065
2131152,9088
2132666,1571
2133666,2058
2134395,2058
2136696,653
2136696,654
2136913,2058
2138009,651
2138139,2058
2139229,14102
2140585,2058
2142477,2058
2143328,1571
2146802,2058
2147077,2058
2148773,1571
2148916,1571
2150180,1571
2155816,2058
2156958,2058
2158012,1571
2159514,11065
2162094,653
2162557,11065
2162906,651
2162914,651
2163016,2058
2163957,2058
2166461,653
2166474,2058
2166512,654
2167130,1571
2168186,654
2168461,1571
2169642,654
2169706,2058
2169986,651
2170644,654
2170932,2058
2171174,1571
2172077,2058
2173569,2058
2174490,2058
2177226,1571
2177597,654
2180260,1571
2181242,2058
2182022,653
2182257,651
2182283,1571
2183827,1571
2184131,1571
2184925,2058
2187056,2058
2187461,653
2191071,2058
2193230,2058
2193456,651
2195043,11065
2196101,11065
2198489,2058
2200263,651
2203398,2058
2204214,11065
2204497,11065
2204526,2047
2206440,653
2208812,2058
2212973,653
2213323,2058
2215350,2058
2216239,654
2217715,654
2219090,653
2219158,1571
2220751,11065
2221703,653
2223010,654
2223550,1571
2223686,1571
2224905,9088
2225101,651
2225857,1571
2226773,11065
2229265,2058
2230485,1571
2232005,1571
2232636,11065
2233112,1571
2233496,2058
2235311,9088
2236524,2058
2237197,2058
2237988,1571
2242387,2058
2244871,2058
2245891,11065
2246598,654
2246852,14102
2247937,1571
2250894,1571
2251834,14102
2252975,1571
2253156,653
2253632,2058
2254316,654
2255953,2058
2256116,1571
2256177,2058
2258325,11065
2258507,2058
2259983,2058
2262597,653
2264018,2058
2264518,1571
2266027,2058
2266088,653
2266139,653
2266399,2058
2268313,2058
2268899,11065
2269510,2058
2269700,651
2270518,653
2271549,653
2271739,653
2272338,653
2272711,1571
2272711,2058
2273161,2047
2276473,1571
2278095,2047
2280471,2058
2280682,654
2280727,651
2280742,1571
2280998,654
2283138,653
2286106,2058
2286334,11065
2286687,653
2286809,1571
2287437,2058
2287672,653
2288466,1571
2288478,2058
2289233,11065
2292059,1571
2292139,22271
2293124,1571
2293581,2058
2294146,653
2294146,15903
2294589,2058
2294665,23436
2295278,654
2297987,3361
2298570,14102
2299096,1571
2299159,1571
2299483,1571
2299596,2058
2299847,1571
2300376,23436
2300521,2058
2301855,2058
2303350,654
2304444,2058
2305194,2058
2305896,2058
